27.21700,40.56300,-6.75100,88.94800,5.72200,80.38100,0
27.23300,40.32500,-6.58300,88.95201,6.00200,81.57600,0
27.26000,40.14200,-6.43100,88.84500,6.25600,82.02201,0
27.29000,39.94700,-6.28700,88.61600,6.50700,82.00200,0
27.29000,39.71800,-6.18800,88.34201,6.73400,81.61700,0
27.30300,39.57900,-6.09200,88.01700,6.93100,80.90500,0
27.31600,39.41000,-6.09200,88.01700,7.09900,80.00100,0
27.31600,39.22700,-6.03600,87.61500,7.24100,78.90400,0
27.34600,39.15800,-5.98000,87.21601,7.39600,77.80600,0
27.35900,38.98900,-5.92400,86.72700,7.53500,76.64100,0
27.31600,38.89900,-5.92400,86.21000,7.64700,75.47100,0
27.34600,38.78900,-5.89400,85.63201,7.77800,74.27301,0
27.33000,38.67400,-5.89400,85.01800,7.86100,73.11200,0
27.33000,38.65900,-5.88100,84.39701,7.90300,71.96300,0
27.34600,38.53600,-5.90700,83.72300,7.98900,70.92401,0
27.31600,38.47300,-5.90700,83.10601,8.02900,69.95201,0
27.34600,38.37700,-5.93700,82.53701,8.05800,69.05900,0
27.33000,38.23500,-5.99300,81.93801,8.08500,68.19600,0
27.33000,38.27600,-6.02000,81.44001,8.10100,67.48101,0
27.33000,38.17500,-6.03600,80.96701,8.11400,66.83900,0
27.33000,38.11900,-6.10500,80.53800,8.14100,66.25801,0
27.31600,38.04700,-6.16100,80.16201,8.12800,65.71000,0
27.29000,38.03200,-6.20400,79.85200,8.08500,65.25100,0
27.31600,37.95000,-6.26000,79.58000,8.08500,64.77201,0
27.29000,37.87600,-6.31600,79.32400,8.05800,64.39500,0
27.27400,37.84400,-6.37200,79.08700,8.01500,64.06000,0
27.29000,37.78900,-6.40100,78.89500,8.00200,63.71700,0
27.27400,37.74500,-6.47100,78.70301,8.00200,63.44200,0
27.26000,37.73000,-6.52700,78.57300,7.93300,63.25000,0
27.24700,37.69900,-6.61200,78.42700,7.90300,63.03500,0
27.24700,37.65800,-6.66900,78.31200,7.86100,62.87000,0
27.23300,37.61200,-6.72500,78.22700,7.81800,62.68300,0
27.24700,37.53000,-6.80700,78.11100,7.76200,62.53600,0
27.23300,37.54400,-6.86300,78.03400,7.73500,62.39400,0
27.21700,37.48300,-6.93600,77.95700,7.67600,62.23600,0
27.21700,37.41400,-6.97600,77.85601,7.63400,62.14400,0
27.21700,37.39900,-7.07400,77.80101,7.56400,62.07100,0
27.19100,37.42600,-7.11700,77.76700,7.52100,62.10600,0
27.19100,37.32600,-7.18700,77.71701,7.47900,62.00500,0
27.17700,37.33900,-7.29900,77.66800,7.43600,61.95600,0
27.16100,37.28100,-7.31200,77.64100,7.36700,61.91400,0
27.17700,37.28100,-7.39800,77.60700,7.31000,61.89500,0
27.17700,37.22600,-7.46700,77.57701,7.25400,61.79000,0
27.14800,37.23900,-7.51000,77.55800,7.21200,61.77200,0
27.16100,37.21100,-7.56600,77.51300,7.18500,61.70500,0
27.14800,37.16500,-7.64900,77.46200,7.11300,61.70300,0
