28.16300,32.09000,-21.37600,71.54500,4.65100,18.16100,0
28.16300,32.13900,-21.36300,71.56501,4.67800,18.19600,0
28.16300,32.13900,-21.32000,71.58200,4.67800,18.21100,0
28.18900,32.18900,-21.29400,71.59201,4.72000,18.19700,0
28.16300,32.20300,-21.26400,71.61800,4.73400,18.16500,0
28.16300,32.13900,-21.25100,71.62700,4.73400,18.18200,0
28.17600,32.12200,-21.16800,71.65000,4.76300,18.13300,0
28.16300,32.16800,-21.13900,71.67900,4.80600,18.18600,0
28.17600,32.10900,-21.12500,71.66500,4.79200,18.15100,0
28.17600,32.09300,-21.05600,71.73001,4.80600,18.15100,0
28.16300,32.06100,-21.04000,71.71400,4.84800,18.20500,0
28.17600,32.17100,-20.98400,71.79700,4.86200,18.18800,0
28.18900,32.09300,-20.98400,71.76900,4.87500,18.17300,0
28.18900,32.10900,-20.92800,71.82100,4.91800,18.12700,0
28.17600,32.15400,-20.88800,71.82000,4.91800,18.17400,0
28.17600,32.15400,-20.85800,71.84201,4.94500,18.20900,0
28.18900,32.15400,-20.83200,71.84700,4.96100,18.16100,0
28.18900,32.14100,-20.77600,71.85300,5.00100,18.17900,0
28.17600,32.12200,-20.75700,71.83900,4.98700,18.14700,0
28.18900,32.14100,-20.68800,71.88800,5.01700,18.14700,0
28.18900,32.09300,-20.66100,71.91700,5.00100,18.14700,0
28.20300,32.14100,-20.61800,71.92501,5.04300,18.16500,0
28.20300,32.11200,-20.60500,71.94500,5.05700,18.15000,0
28.18900,32.12500,-20.56200,71.93400,5.08600,18.16800,0
28.18900,32.10900,-20.51900,71.93100,5.09900,18.15100,0
28.18900,32.14100,-20.50600,71.94900,5.11500,18.10400,0
28.18900,32.09300,-20.45000,71.94001,5.12900,18.13800,0
28.20300,32.11200,-20.40700,71.95700,5.15600,18.17300,0
28.21900,32.09500,-20.38000,71.97100,5.17200,18.15600,0
28.17600,32.03100,-20.35100,71.97500,5.19800,18.15900,0
28.20300,32.03400,-20.30800,71.98101,5.19800,18.15900,0
28.21900,32.02000,-20.28200,71.98600,5.22800,18.17700,0
28.18900,31.97000,-20.23900,71.99401,5.24100,18.14200,0
28.20300,31.97100,-20.18300,72.00901,5.25400,18.16100,0
28.21900,31.98800,-20.15600,72.00400,5.28400,18.14700,0
28.21900,32.03400,-20.15600,72.00400,5.29700,18.17900,0
28.21900,32.00300,-20.11300,72.00300,5.29700,18.11300,0
28.20300,32.01700,-20.08400,71.99000,5.32400,18.08300,0
28.16300,32.01200,-20.05700,71.96601,5.32400,18.08300,0
28.20300,32.09500,-20.00100,71.96601,5.32400,18.11500,0
28.21900,32.08100,-19.97200,71.97100,5.35300,18.10100,0
28.21900,32.04900,-19.95900,71.94500,5.34000,18.13300,0
28.20300,32.04800,-19.90200,71.90800,5.38000,18.08600,2
28.21900,32.08100,-19.84600,71.91700,5.36600,18.06700,2
28.21900,32.08100,-19.80400,71.94900,5.39600,18.01900,0
28.20300,32.03400,-19.74800,72.28601,5.38000,18.00300,0
28.21900,32.09500,-19.66500,72.90000,5.39600,18.08600,0
28.20300,32.04800,-19.57900,73.63201,5.38000,18.08600,0
28.18900,32.00200,-19.45400,74.35300,5.36600,18.10100,0
28.20300,32.03400,-19.34200,74.93801,5.36600,18.10100,0
28.20300,32.08000,-19.24300,75.42401,5.35300,18.11800,0
28.18900,32.04800,-19.14700,75.79901,5.35300,18.15000,0
28.21900,32.02000,-19.04800,76.13900,5.32400,18.19700,0
28.21900,32.04900,-18.94900,76.35400,5.34000,18.11500,0
28.18900,32.04800,-18.88000,76.55600,5.32400,18.13200,0
28.20300,32.03400,-18.81000,76.70201,5.31000,18.09600,0
28.20300,32.09500,-18.72500,76.80800,5.29700,18.14700,0
28.21900,32.03400,-18.63900,76.86700,5.28400,18.16400,0
28.20300,32.04800,-18.58300,76.86700,5.24100,18.09500,0
28.20300,32.09500,-18.51400,76.87200,5.24100,18.11000,0
28.21900,32.06600,-18.48700,76.81200,5.22800,18.12700,0
28.21900,32.04900,-18.40200,76.72800,5.21200,18.12700,0
28.21900,32.06600,-18.34600,76.63800,5.18500,18.12400,0
28.23200,32.05200,-18.27600,76.52400,5.17200,18.09000,0
28.23200,32.05200,-18.26300,76.38201,5.12900,18.07200,0
28.21900,32.02000,-18.24700,76.23101,5.14200,18.07200,0
28.20300,32.01700,-18.20700,75.99300,5.09900,18.03700,0
28.21900,32.04900,-18.17700,75.84500,5.07300,18.06900,0
28.20300,31.98500,-18.13500,75.65300,5.04300,18.03200,0
28.21900,32.08100,-18.12100,75.42100,5.01700,17.95000,0
28.21900,32.04900,-18.13500,75.16400,5.01700,18.01700,0
28.18900,32.08000,-18.09500,74.87400,4.96100,17.96400,0
28.21900,32.04900,-18.09500,74.63900,4.96100,17.99600,0
28.20300,32.03400,-18.07900,74.34201,4.88800,17.95900,0
28.20300,32.04800,-18.07900,74.00901,4.88800,17.90900,0
28.21900,32.02000,-18.07900,73.71900,4.86200,17.92600,0
28.20300,32.03400,-18.06500,73.39900,4.84800,17.89000,0
28.21900,32.00300,-18.07900,73.07801,4.79200,17.92100,0
28.21900,32.03400,-18.07900,72.76000,4.76300,17.87100,0
28.23200,32.03500,-18.07900,72.76000,4.75000,17.87100,0
28.24600,32.03500,-18.06500,72.42401,4.70700,17.86600,0
28.21900,32.03400,-18.07900,72.07300,4.66400,17.88100,0
28.20300,32.00200,-18.06500,71.76500,4.65100,17.83100,0
28.21900,32.02000,-18.09500,71.42100,4.63700,17.81300,0
28.21900,32.02000,-18.09500,71.14701,4.56500,17.82600,0
28.21900,32.08100,-18.10800,70.85400,4.56500,17.82600,0
28.20300,32.03400,-18.10800,70.58100,4.50900,17.82200,0
28.21900,32.04900,-18.13500,70.29200,4.48300,17.73900,0
28.23200,32.02000,-18.16400,70.01300,4.46900,17.78800,0
28.23200,32.05200,-18.15100,69.75000,4.42400,17.75300,0
28.20300,32.04800,-18.16400,69.50300,4.39400,17.73500,0
28.21900,31.95600,-18.20700,69.29400,4.32500,17.73000,0
28.21900,31.91000,-18.20700,69.04100,4.31200,17.68000,0
28.21900,31.95600,-18.22000,68.82701,4.29600,17.71200,0
28.21900,31.97100,-18.26300,68.61200,4.25600,17.71000,0
28.21900,31.97100,-18.26300,68.41101,4.24000,17.67500,0
28.23200,31.99000,-18.27600,68.20800,4.20000,17.70700,0
28.23200,31.99000,-18.31900,68.01100,4.15700,17.67100,0
28.23200,32.00300,-18.33200,67.85200,4.14300,17.63900,0
28.20300,31.98500,-18.34600,67.66500,4.08500,17.65100,0
28.23200,31.99000,-18.37500,67.48101,4.07100,17.65100,0
28.21900,31.95600,-18.38800,67.32000,4.01500,17.68000,0
28.21900,32.03400,-18.41500,67.19200,4.00200,17.61400,0
28.21900,32.03400,-18.44400,67.03601,3.97300,17.63000,0
28.24600,31.97400,-18.45800,66.91201,3.94600,17.61100,0
28.23200,31.99000,-18.47100,66.78601,3.89000,17.64200,0
28.21900,31.92500,-18.50100,66.65800,3.84700,17.60500,0
28.20300,31.93900,-18.51400,66.51600,3.83400,17.62000,0
28.21900,32.02000,-18.57000,66.39500,3.82000,17.58800,0
28.23200,32.00300,-18.57000,66.26200,3.79100,17.58700,0
28.20300,31.97100,-18.59900,66.19100,3.76400,17.51500,0
28.21900,32.02000,-18.62600,66.07500,3.69200,17.56100,0
28.20300,32.01700,-18.66900,65.99401,3.66600,17.54300,0
28.18900,31.97000,-18.66900,65.87001,3.62300,17.57800,0
28.20300,31.95600,-18.71200,65.78800,3.60900,17.50900,0
28.21900,32.02000,-18.73800,65.69001,3.59300,17.52300,0
28.20300,32.01700,-18.78100,65.62800,3.55300,17.53800,0
28.20300,32.03400,-18.78100,65.53100,3.52400,17.50100,0
28.18900,32.01500,-18.81000,65.47200,3.51100,17.51800,0
28.20300,31.98500,-18.83700,65.39300,3.46800,17.51500,0
28.21900,32.00300,-18.86600,65.34201,3.41200,17.49700,0
28.20300,31.97100,-18.89300,65.26100,3.39800,17.51400,0
28.21900,31.98800,-18.90600,65.18700,3.36900,17.47800,0
28.21900,32.03400,-18.93600,65.14200,3.35600,17.51000,0
28.23200,31.99000,-18.96300,65.07400,3.29700,17.47400,0
28.23200,32.03500,-18.97900,65.02301,3.29700,17.47400,0
28.20300,32.01700,-18.97900,65.02301,3.25400,17.48800,0
28.21900,32.02000,-19.01900,64.97300,3.22800,17.45400,0
28.18900,32.00200,-19.06100,64.89100,3.18500,17.46800,0
28.20300,32.00200,-19.09100,64.85900,3.18500,17.48300,0
28.21900,32.03400,-19.11700,64.81700,3.14200,17.44900,0
28.24600,32.00600,-19.13100,64.77900,3.09900,17.41400,0
28.21900,32.02000,-19.14700,64.73800,3.07300,17.44500,0
28.21900,32.03400,-19.18700,64.67501,3.07300,17.46300,0
28.23200,32.06600,-19.21600,64.65300,3.03000,17.42700,0
28.23200,32.06600,-19.23000,64.57801,3.01700,17.41000,0
28.21900,32.02000,-19.25900,64.54300,2.97400,17.42400,0
28.23200,31.97400,-19.28600,64.54100,2.93100,17.43700,0
28.21900,32.03400,-19.31500,64.48800,2.91800,17.42200,0
28.23200,31.99000,-19.34200,64.45000,2.90400,17.45400,0
28.21900,32.03400,-19.35500,64.39900,2.86200,17.43300,0
28.24600,32.03500,-19.38400,64.39500,2.84800,17.41700,0
28.21900,32.03400,-19.41100,64.38201,2.81900,17.41400,0
28.21900,31.97100,-19.45400,64.34000,2.80600,17.39900,0
28.21900,32.03400,-19.48300,64.34400,2.73400,17.39500,0
28.24600,32.00600,-19.51000,64.30300,2.73400,17.41000,0
28.24600,31.97400,-19.52300,64.28200,2.70700,17.37600,0
28.21900,31.94200,-19.56600,64.25701,2.66400,17.40800,0
28.21900,31.92500,-19.59500,64.21800,2.65100,17.40500,0
28.21900,31.92500,-19.62200,64.20401,2.62100,17.40500,0
28.21900,31.91000,-19.62200,64.17501,2.60800,17.41900,0
28.20300,31.90700,-19.66500,64.17000,2.58100,17.40400,0
28.21900,31.91000,-19.69200,64.17501,2.53900,17.35000,0
28.23200,31.92500,-19.72100,64.13401,2.53900,17.36700,0
28.20300,31.89300,-19.73400,64.11200,2.49600,17.39900,0
28.21900,31.87800,-19.76400,64.10200,2.48300,17.36400,0
28.17600,31.87500,-19.77700,64.09900,2.46900,17.39600,0
28.20300,31.83200,-19.82000,64.07400,2.45300,17.33000,0
28.23200,31.89600,-19.84600,64.05101,2.38400,17.37600,0
28.18900,31.84600,-19.87600,64.03000,2.39700,17.39100,0
28.21900,31.83200,-19.86000,64.03900,2.38400,17.35900,0
28.20300,31.84600,-19.91600,64.02400,2.34100,17.34000,0
28.17600,31.84300,-19.93200,64.02101,2.34100,17.32300,0
28.18900,31.84600,-19.95900,64.01000,2.31400,17.32300,0
28.17600,31.86000,-19.97200,63.99800,2.31400,17.32300,0
28.16300,31.82800,-20.01500,63.98400,2.27200,17.30300,0
28.17600,31.89200,-20.04400,63.98900,2.21300,17.35000,0
28.17600,31.84300,-20.04400,63.98900,2.22600,17.35000,0
28.16300,31.84300,-20.05700,63.97800,2.18300,17.34900,0
28.13300,31.85500,-20.08400,63.94600,2.14300,17.37800,0
28.16300,31.80900,-20.11300,63.95100,2.14300,17.34600,0
28.12000,31.85500,-20.12700,63.93200,2.12700,17.34600,0
28.14700,31.82500,-20.15600,63.94600,2.11400,17.29500,0
28.14700,31.85700,-20.16900,63.91600,2.07100,17.37600,0
28.14700,31.82500,-20.19600,63.91400,2.05800,17.32600,0
28.13300,31.85500,-20.22600,63.92800,2.05800,17.35800,0
28.12000,31.87100,-20.23900,63.87900,2.01500,17.30800,0
28.10700,31.83800,-20.26800,63.91400,2.00200,17.28900,0
28.10700,31.83800,-20.29500,63.90000,1.98900,17.30400,0
28.07700,31.89800,-20.33800,63.87700,1.97300,17.32100,0
28.07700,31.82000,-20.33800,63.90500,1.95900,17.33700,0
28.07700,31.83400,-20.33800,63.87700,1.94600,17.31800,0
28.06400,31.91200,-20.38000,63.86100,1.90300,17.30000,0
28.05100,31.86400,-20.39400,63.88700,1.90300,17.34900,0
28.05100,31.91000,-20.43700,63.88200,1.86000,17.34600,0
28.03500,31.89300,-20.46300,63.87000,1.86000,17.34600,0
28.05100,31.84800,-20.49300,63.85600,1.82000,17.34400,0
28.03500,31.91000,-20.51900,63.87000,1.82000,17.29500,0
28.02100,31.84600,-20.53300,63.87900,1.80400,17.34400,0
28.03500,31.92400,-20.54900,63.86800,1.79100,17.34400,0
28.03500,31.91000,-20.56200,63.87400,1.76400,17.34100,0
28.00800,31.95300,-20.58900,63.88800,1.74800,17.32600,0
27.99400,31.90600,-20.60500,63.91600,1.74800,17.35800,0
27.99400,31.98300,-20.63100,63.87400,1.72200,17.32300,0
27.96200,31.91900,-20.63100,63.91400,1.69200,17.32100,0
27.96200,31.90300,-20.67400,63.90600,1.70800,17.34000,0
27.96200,31.96500,-20.73000,63.90000,1.69200,17.32100,0
27.97800,31.98000,-20.70100,63.90500,1.67900,17.32100,0
27.93600,31.99400,-20.74400,63.90600,1.62300,17.30000,0
27.94900,31.94800,-20.74400,63.87900,1.66500,17.32100,0
27.92200,31.91500,-20.75700,63.88800,1.62300,17.30000,0
27.96200,32.01100,-20.78900,63.88300,1.60900,17.30000,0
27.90600,31.99000,-20.81600,63.90000,1.59300,17.30000,0
27.90600,31.96100,-20.81600,63.90000,1.59300,17.34900,0
27.90600,32.00600,-20.83200,63.91600,1.58000,17.31700,0
27.89300,31.97400,-20.85800,63.89300,1.58000,17.31700,0
27.88000,31.98800,-20.88800,63.88800,1.56700,17.31400,0
27.88000,32.03500,-20.92800,63.91100,1.52400,17.31200,0
27.89300,32.02200,-20.92800,63.90200,1.51100,17.39500,1
27.83700,32.00200,-20.95700,63.90600,1.52400,19.04400,1
27.86600,32.00300,-20.94400,63.88200,1.52400,22.54100,0
27.85000,32.09500,-20.98400,63.89600,1.52400,24.92500,0
27.81000,32.04400,-21.01300,63.88200,1.53700,26.33200,0
27.81000,32.07500,-21.00000,63.85600,1.59300,27.13600,0
27.82400,32.09300,-21.05600,63.91600,1.59300,27.19500,0
27.79400,32.02600,-21.06900,63.96000,1.60900,26.78000,0
27.81000,32.10700,-21.06900,64.04400,1.66500,26.28100,0
27.79400,32.07500,-21.12500,64.09400,1.67900,25.80800,0
27.79400,32.10400,-21.13900,64.12001,1.70800,25.51500,0
27.78100,32.08900,-21.13900,64.21300,1.73500,25.25000,0
27.76800,32.10200,-21.13900,64.27101,1.76400,24.98600,0
27.76800,32.05700,-21.18200,64.34900,1.76400,24.83800,0
27.75400,32.10200,-21.19500,64.41300,1.80400,24.61800,0
27.75400,32.10200,-21.20800,64.48600,1.82000,24.33900,0
